stop_id,arrival_time,route_short_name,trip_headsign,monday,tuesday,wednesday,thursday,friday,saturday,sunday
403,13:49:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2272,13:49:00,3,Lenzima,0,0,0,0,0,1,0
2189,13:49:00,5,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
1298,13:49:00,1,Marco,1,1,1,1,1,0,0
421,13:49:00,3,"Conci ""Villazzano 3""",0,0,0,0,0,0,1
162,13:49:00,8,Mattarello Sud,0,0,0,0,0,1,0
464,13:49:00,8,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
2970,13:49:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
74,13:49:00,17,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
470,13:49:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
69,13:49:00,6,Grotta Piazza,1,1,1,1,1,1,0
274,13:49:00,6,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
2426,13:49:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
410,13:49:00,6,Grotta Piazza,1,1,1,1,1,1,0
110,13:49:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
370,13:49:00,4,Roncafort Nord,1,1,1,1,1,1,0
365,13:49:00,4,Roncafort Nord,1,1,1,1,1,1,0
452,13:49:00,9,Villamontagna P.Predaroi,1,1,1,1,1,0,0
306,13:49:00,10,Villamontagna P.Predaroi,0,0,0,0,0,0,1
333,13:49:00,2,Piazzale Divisioni Alpine,0,0,0,0,0,1,0
2303,13:49:00,6,Tierno Via Terra Nera,1,1,1,1,1,0,0
1350,13:49:00,1,Marco,0,0,0,0,0,0,1
2491,13:49:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,0,0
247,13:49:00,5,Oltrecastello,1,1,1,1,1,0,0
165,13:49:00,3,"Piazza Dante ""Dogana""",0,0,0,0,0,1,0
1280,13:49:00,3,Lenzima,1,1,1,1,1,0,0
168,13:49:00,6,Vela Centro,1,1,1,1,1,1,0
334,13:49:00,2,Piazzale Divisioni Alpine,0,0,0,0,0,1,0
99,13:49:00,8,Mattarello Piazza Perini,0,0,0,0,0,0,1
158,13:49:00,1,Sopramonte Piazza Oveno,0,0,0,0,0,0,1
1414,13:49:00,6,Mori Via Don Sturzo,1,1,1,1,1,0,0
317,13:49:00,4,Gardolo P.Le Neufahrn Sud,0,0,0,0,0,0,1
319,13:49:00,4,Gardolo P.Le Neufahrn Sud,0,0,0,0,0,0,1
363,13:49:00,15,"Spini ""Casa Circondariale'",1,1,1,1,1,1,0
237,13:49:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
146,13:49:00,5,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
148,13:49:00,5,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
273,13:49:00,6,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
162,13:49:00,8,Mattarello Piazza Perini,1,1,1,1,1,0,0
300,13:49:00,3,Cortesano,0,0,0,0,0,0,1
1315,13:49:00,1,Marco,1,1,1,1,1,1,0
247,13:49:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,1,0
2521,13:49:00,3,Gazzadina Le Case Nòve,1,1,1,1,1,0,0
1283,13:49:00,2,S.Ilario Via Monti,1,1,1,1,1,0,0
333,13:49:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,0,0
334,13:49:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,0,0
461,13:49:00,8,Mattarello Sud,1,1,1,1,1,0,0
344,13:49:00,A,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
2857,13:49:00,6,Via Cesari Stazione Fs,1,1,1,1,1,0,0
1364,13:49:00,1,Corso Bettini Liceo,1,1,1,1,1,1,0
165,13:49:00,3,Cortesano,1,1,1,1,1,0,0
2424,13:49:00,NP,Parcheggio Zuffo,1,1,1,1,1,1,0
112,13:49:00,10,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
1383,13:49:00,2,Costa Capolinea,1,1,1,1,1,1,0
2409,13:49:00,NP,Parcheggio Zuffo,1,1,1,1,1,1,0
292,13:49:00,3,Cortesano,1,1,1,1,1,1,0
2497,13:49:00,14,Belvedere,1,1,1,1,1,1,0
322,13:49:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,0,0
2508,13:49:00,7,Toldi,1,1,1,1,1,1,0
2244,13:49:00,5,Nomi Piazza Springa,1,1,1,1,1,1,0
2404,13:49:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
421,13:49:00,17,"Gocciadoro ""Arcate""",0,0,0,0,0,0,1
321,13:50:00,4,Gardolo P.Le Neufahrn Sud,0,0,0,0,0,0,1
292,13:50:00,3,Cortesano,0,0,0,0,0,0,1
210,13:50:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
247,13:50:00,17,"Gocciadoro ""Arcate""",0,0,0,0,0,0,1
214,13:50:00,17,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
2760,13:50:00,1,Pomarolo Via Degasperi,0,0,0,0,0,1,0
322,13:50:00,7,"Gocciadoro ""Arcate""",1,1,1,1,1,1,0
2940,13:50:00,Fu,Funivia-Staz. di Monte-Sardagna,1,1,1,1,1,1,1
1350,13:50:00,1,Marco,0,0,0,0,1,0,0
347,13:50:00,6,Vela Centro,1,1,1,1,1,1,0
247,13:50:00,12,Romagnano Piazza Condini,0,0,0,0,0,1,0
1301,13:50:00,1,Corso Bettini Liceo,1,1,1,1,1,0,0
1348,13:50:00,1,Marco,0,0,0,0,0,0,1
2515,13:50:00,6,Mori Via Don Sturzo,1,1,1,1,1,1,0
404,13:50:00,13,"Povo ""Polo Sociale"" Cap.",1,1,1,1,1,1,0
1445,13:50:00,2,Costa Capolinea,1,1,1,1,1,1,0
2275,13:50:00,6,Mori Via Don Sturzo,1,1,1,1,1,1,0
107,13:50:00,10,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
108,13:50:00,10,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
325,13:50:00,10,"Cognola ""Centro Civico""",1,1,1,1,1,1,0
2485,13:50:00,1,"Bolghera ""S.Antonio""",1,1,1,1,1,1,0
427,13:50:00,7,"Gocciadoro ""Arcate""",1,1,1,1,1,0,0
247,13:50:00,3,"Conci ""Villazzano 3""",0,0,0,0,0,0,1
1300,13:50:00,1,Marco,1,1,1,1,1,0,0
1299,13:50:00,1,Marco,1,1,1,1,1,0,0
464,13:50:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
2189,13:50:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2760,13:50:00,1,Savignano,0,0,0,0,0,1,0
1419,13:50:00,2,Isera Piazza S.Vincenzo,0,0,0,0,0,0,1
2526,13:50:00,5,Cimirlo,1,1,1,1,1,1,0
1412,13:50:00,6,Mori Via Don Sturzo,1,1,1,1,1,0,0
307,13:50:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
468,13:50:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2254,13:50:00,3,Lago di Cei Bellaria,1,1,1,1,1,0,0
348,13:50:00,12,Romagnano Piazza Condini,1,1,1,1,1,0,0
112,13:50:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2878,13:50:00,A,Via 13 Settembre,1,1,1,1,1,1,0
1281,13:50:00,2,S.Ilario Via Monti,1,1,1,1,1,0,0
2939,13:50:00,Fu,Funivia-Staz. di Valle-Trento,1,1,1,1,1,1,1
260,13:50:00,A,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
2426,13:50:00,NP,Parcheggio Zuffo,1,1,1,1,1,1,0
257,13:50:00,3,Cortesano,1,1,1,1,1,1,0
200,13:50:00,14,Belvedere,1,1,1,1,1,1,0
151,13:50:00,10,Martignano P.Zza Menghin,1,1,1,1,1,1,0
175,13:50:00,5,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
2,13:50:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
2259,13:50:00,4,Villa Lagarina Via D.Chiesa,0,0,0,0,0,1,0
2298,13:50:00,4,Castellano Centro,0,0,0,0,0,1,0
72,13:50:00,17,Lavis Rosmini Segantini,1,1,1,1,1,1,0
459,13:50:00,8,Mattarello Sud,1,1,1,1,1,0,0
363,13:50:00,4,Roncafort Nord,1,1,1,1,1,1,0
388,13:50:00,10,Villamontagna P.Predaroi,0,0,0,0,0,0,1
389,13:50:00,10,Villamontagna P.Predaroi,0,0,0,0,0,0,1
2492,13:50:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,0,0
235,13:50:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
270,13:50:00,2,Piazzale Divisioni Alpine,0,0,0,0,0,1,0
2537,13:50:00,8,Mattarello Sud,1,1,1,1,1,0,0
174,13:50:00,9,Villamontagna P.Predaroi,1,1,1,1,1,0,0
371,13:50:00,15,"Spini ""Casa Circondariale'",1,1,1,1,1,1,0
2292,13:50:00,5,Nomi Piazza Springa,1,1,1,1,1,1,0
406,13:50:00,17,Lavis Rosmini Segantini,0,0,0,0,0,0,1
1357,13:50:00,1,Marco,1,1,1,1,1,1,0
2226,13:50:00,3,Pedersano Capolinea,0,0,0,0,0,1,0
249,13:50:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
412,13:50:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,1,0
2839,13:50:00,6,Nomi Piazza Springa,1,1,1,1,1,1,0
2957,13:50:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,1,0
2405,13:50:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2230,13:50:00,3,Lenzima,1,1,1,1,1,0,0
85,13:50:00,7,Canova Paludi,1,1,1,1,1,0,0
444,13:50:00,5,"Povo ""Polo Sociale"" Cap.",1,1,1,1,1,0,0
253,13:50:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
463,13:50:00,8,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
1401,13:50:00,1,Corso Bettini Liceo,1,1,1,1,1,1,0
66,13:50:00,3,Cortesano,1,1,1,1,1,1,0
26,13:50:00,16,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
64,13:50:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,0,0
218,13:50:00,8,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
2259,13:50:00,4,Villa Lagarina Via D.Chiesa,1,1,1,1,1,0,0
348,13:50:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
407,13:50:00,NP,Parcheggio Zuffo,1,1,1,1,1,1,0
247,13:50:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,1,0
2760,13:50:00,1,Pomarolo Via Degasperi,1,1,1,1,1,0,0
94,13:50:00,8,Mattarello Piazza Perini,0,0,0,0,0,0,1
1318,13:50:00,3,Pedersano Capolinea,1,1,1,1,1,0,0
2760,13:50:00,1,Savignano,1,1,1,1,1,0,0
171,13:51:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
257,13:51:00,3,Cortesano,0,0,0,0,0,0,1
19,13:51:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
17,13:51:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
123,13:51:00,8,Mattarello Piazza Perini,0,0,0,0,0,0,1
408,13:51:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
98,13:51:00,8,Mattarello Sud,1,1,1,1,1,0,0
2274,13:51:00,6,Mori Via Don Sturzo,1,1,1,1,1,1,0
287,13:51:00,17,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
1348,13:51:00,1,Marco,0,0,0,0,1,0,0
472,13:51:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2832,13:51:00,3,Pedersano Capolinea,1,1,1,1,1,0,0
420,13:51:00,8,Mattarello Piazza Perini,1,1,1,1,1,0,0
421,13:51:00,8,Mattarello Piazza Perini,1,1,1,1,1,0,0
1278,13:51:00,2,S.Ilario Via Monti,1,1,1,1,1,0,0
2841,13:51:00,4,Villa Lagarina Via D.Chiesa,1,1,1,1,1,0,0
415,13:51:00,4,Gardolo P.Le Neufahrn Sud,0,0,0,0,0,0,1
169,13:51:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,0,0
166,13:51:00,3,Cortesano,1,1,1,1,1,0,0
212,13:51:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
204,13:51:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
433,13:51:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
2437,13:51:00,14,Belvedere,1,1,1,1,1,1,0
206,13:51:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
196,13:51:00,14,Belvedere,1,1,1,1,1,1,0
1420,13:51:00,3,Pedersano Capolinea,1,1,1,1,1,0,0
108,13:51:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2222,13:51:00,2,Toldi,1,1,1,1,1,1,0
1360,13:51:00,1,Marco,1,1,1,1,1,1,0
2844,13:51:00,3,Lago di Cei Bellaria,1,1,1,1,1,0,0
289,13:51:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,0,0
314,13:51:00,4,"Povo ""Polo Sociale"" Cap.",0,0,0,0,0,0,1
421,13:51:00,8,Mattarello Sud,0,0,0,0,0,1,0
333,13:51:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,1,0
420,13:51:00,8,Mattarello Sud,0,0,0,0,0,1,0
176,13:51:00,5,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
413,13:51:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
165,13:51:00,5,"Povo ""Polo Sociale"" Cap.",1,1,1,1,1,0,0
458,13:51:00,8,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
2837,13:51:00,6,Nomi Piazza Springa,1,1,1,1,1,1,0
2214,13:51:00,2,Toldi,1,1,1,1,1,1,0
2764,13:51:00,11,Gard.D.Mezzo Dos D.La Luna,1,1,1,1,1,1,0
471,13:51:00,3,Cortesano,1,1,1,1,1,1,0
407,13:51:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,1,0
2962,13:51:00,A,Via 13 Settembre,1,1,1,1,1,1,0
258,13:51:00,3,Cortesano,1,1,1,1,1,1,0
323,13:51:00,A,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
222,13:51:00,9,Villamontagna P.Predaroi,1,1,1,1,1,0,0
269,13:51:00,2,Piazzale Divisioni Alpine,0,0,0,0,0,1,0
1284,13:51:00,3,Lenzima,1,1,1,1,1,0,0
407,13:51:00,5,Oltrecastello,1,1,1,1,1,0,0
166,13:51:00,3,"Piazza Dante ""Dogana""",0,0,0,0,0,1,0
153,13:51:00,10,Martignano P.Zza Menghin,1,1,1,1,1,1,0
371,13:51:00,4,Roncafort Nord,1,1,1,1,1,1,0
91,13:51:00,7,Canova Paludi,1,1,1,1,1,0,0
277,13:51:00,6,Grotta Piazza,1,1,1,1,1,1,0
455,13:51:00,6,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
2514,13:51:00,5,Nomi Piazza Springa,1,1,1,1,1,1,0
2841,13:51:00,4,Villa Lagarina Via D.Chiesa,0,0,0,0,0,1,0
368,13:51:00,15,"Spini ""Casa Circondariale'",1,1,1,1,1,1,0
361,13:51:00,15,"Spini ""Casa Circondariale'",1,1,1,1,1,1,0
305,13:51:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,0,0
2663,13:51:00,3,Cortesano,1,1,1,1,1,1,0
2472,13:51:00,17,Lavis Rosmini Segantini,1,1,1,1,1,1,0
2843,13:51:00,3,Lenzima,0,0,0,0,0,1,0
227,13:51:00,13,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
202,13:51:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
101,13:51:00,10,"Cognola ""Centro Civico""",1,1,1,1,1,1,0
1427,13:51:00,6,Mori Via Don Sturzo,0,0,0,0,0,0,1
21,13:51:00,16,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
2802,13:51:00,6,Mori Via Don Sturzo,0,0,0,0,0,0,1
1324,13:51:00,6,Mori Via Don Sturzo,0,0,0,0,0,0,1
309,13:51:00,10,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
2504,13:51:00,6,Mori Piazzale Kennedy,1,1,1,1,1,0,0
434,13:51:00,1,"Bolghera ""S.Antonio""",1,1,1,1,1,1,0
2758,13:51:00,2,Isera Piazza S.Vincenzo,0,0,0,0,0,0,1
1347,13:51:00,1,Marco,0,0,0,0,0,0,1
1301,13:51:00,1,Marco,1,1,1,1,1,0,0
1302,13:51:00,1,Corso Bettini Liceo,1,1,1,1,1,0,0
1303,13:51:00,1,Corso Bettini Liceo,1,1,1,1,1,0,0
348,13:51:00,13,"Povo ""Polo Sociale"" Cap.",1,1,1,1,1,1,0
247,13:51:00,10,"Cognola ""Centro Civico""",1,1,1,1,1,1,0
355,13:51:00,6,Vela Centro,1,1,1,1,1,1,0
463,13:51:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
1418,13:51:00,2,Isera Piazza S.Vincenzo,0,0,0,0,0,0,1
315,13:51:00,4,Gardolo P.Le Neufahrn Sud,0,0,0,0,0,0,1
293,13:51:00,3,"Zambra ""Top Center""",1,1,1,1,1,0,0
218,13:51:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
407,13:51:00,3,"Conci ""Villazzano 3""",0,0,0,0,0,0,1
339,13:51:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,1,0
423,13:51:00,7,"Gocciadoro ""Arcate""",1,1,1,1,1,0,0
172,13:51:00,1,"Bolghera ""S.Antonio""",1,1,1,1,1,1,0
9,13:51:00,5,Oltrecastello,1,1,1,1,1,1,0
1279,13:51:00,6,Mori Via Don Sturzo,1,1,1,1,1,0,0
107,13:51:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
352,13:51:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,0,0
407,13:51:00,17,"Gocciadoro ""Arcate""",0,0,0,0,0,0,1
254,13:51:00,2,Vela Centro,0,0,0,0,0,0,1
1421,13:52:00,3,Pedersano Capolinea,1,1,1,1,1,0,0
178,13:52:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2763,13:52:00,11,Gardolo P.Le Neufahrn Nord,1,1,1,1,1,1,0
398,13:52:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,1,0
2243,13:52:00,6,Mori Via Don Sturzo,1,1,1,1,1,1,0
220,13:52:00,9,Villamontagna P.Predaroi,1,1,1,1,1,0,0
89,13:52:00,7,Canova Paludi,1,1,1,1,1,0,0
458,13:52:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
440,13:52:00,12,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
168,13:52:00,6,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
309,13:52:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
286,13:52:00,17,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
330,13:52:00,NP,Parcheggio Zuffo,1,1,1,1,1,1,0
104,13:52:00,10,"Cognola ""Centro Civico""",1,1,1,1,1,1,0
412,13:52:00,4,Gardolo P.Le Neufahrn Sud,0,0,0,0,0,0,1
276,13:52:00,5,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
259,13:52:00,3,Cortesano,1,1,1,1,1,1,0
2680,13:52:00,17,Lavis Rosmini Segantini,0,0,0,0,0,0,1
1359,13:52:00,1,Marco,1,1,1,1,1,1,0
167,13:52:00,6,Grotta Piazza,1,1,1,1,1,1,0
320,13:52:00,4,"Povo ""Polo Sociale"" Cap.",0,0,0,0,0,0,1
1304,13:52:00,1,Corso Bettini Liceo,1,1,1,1,1,0,0
198,13:52:00,14,Belvedere,1,1,1,1,1,1,0
414,13:52:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
466,13:52:00,8,"Piazza Dante ""Stazione Fs""",0,0,0,0,0,0,1
47,13:52:00,6,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
283,13:52:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,1,0
226,13:52:00,13,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,1,0
2763,13:52:00,11,Gard.D.Mezzo Dos D.La Luna,1,1,1,1,1,1,0
491,13:52:00,16,"Guardini ""Centochiavi""",1,1,1,1,1,0,0
2253,13:52:00,3,Lenzima,0,0,0,0,0,1,0
467,13:52:00,3,Cortesano,1,1,1,1,1,1,0
93,13:52:00,8,Mattarello Sud,1,1,1,1,1,0,0
2339,13:52:00,6,Via Cesari Stazione Fs,1,1,1,1,1,0,0
404,13:52:00,NP,Parcheggio Zuffo,1,1,1,1,1,1,0
404,13:52:00,17,"Gocciadoro ""Arcate""",0,0,0,0,0,0,1
1280,13:52:00,6,Mori Via Don Sturzo,1,1,1,1,1,0,0
284,13:52:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,0,0
436,13:52:00,2,Vela Centro,0,0,0,0,0,0,1
256,13:52:00,2,Vela Centro,0,0,0,0,0,0,1
37,13:52:00,8,"Guardini ""Centochiavi""",1,1,1,1,1,1,0
2904,13:52:00,4,Villa Lagarina Via D.Chiesa,0,0,0,0,0,1,0
2543,13:52:00,4,Villa Lagarina Via D.Chiesa,0,0,0,0,0,1,0
247,13:52:00,8,Mattarello Sud,0,0,0,0,0,1,0
2973,13:52:00,2,Piazzale Divisioni Alpine,0,0,0,0,0,1,0
171,13:52:00,2,Piazzale Divisioni Alpine,0,0,0,0,0,1,0
1282,13:52:00,3,Lenzima,1,1,1,1,1,0,0
157,13:52:00,10,Martignano P.Zza Menghin,1,1,1,1,1,1,0
279,13:52:00,10,Villamontagna P.Predaroi,0,0,0,0,0,0,1
73,13:52:00,17,Lavis Rosmini Segantini,1,1,1,1,1,1,0
368,13:52:00,4,Roncafort Nord,1,1,1,1,1,1,0
361,13:52:00,4,Roncafort Nord,1,1,1,1,1,1,0
375,13:52:00,7,"Gocciadoro ""Arcate""",1,1,1,1,1,0,0
2254,13:52:00,4,Castellano Centro,0,0,0,0,0,1,0
488,13:52:00,3,Cortesano,1,1,1,1,1,1,0
311,13:52:00,3,Cortesano,1,1,1,1,1,1,0
362,13:52:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,0,0
2398,13:52:00,A,Via 13 Settembre,1,1,1,1,1,1,0
448,13:52:00,12,Romagnano Piazza Condini,1,1,1,1,1,0,0
288,13:52:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,0,0
2535,13:52:00,5,Cimirlo,1,1,1,1,1,1,0
2838,13:52:00,6,Nomi Piazza Springa,1,1,1,1,1,1,0
2276,13:52:00,5,Nomi Piazza Springa,1,1,1,1,1,1,0
259,13:52:00,3,Cortesano,0,0,0,0,0,0,1
1311,13:52:00,1,Corso Bettini Liceo,1,1,1,1,1,1,0
407,13:52:00,12,Romagnano Piazza Condini,0,0,0,0,0,1,0
1347,13:52:00,1,Marco,0,0,0,0,1,0,0
2663,13:52:00,3,Cortesano,0,0,0,0,0,0,1
2435,13:52:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
2948,13:52:00,8,Mattarello Piazza Perini,0,0,0,0,0,0,1
258,13:52:00,3,Cortesano,0,0,0,0,0,0,1
352,13:52:00,7,"Gocciadoro ""Arcate""",1,1,1,1,1,1,0
23,13:52:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2543,13:52:00,4,Villa Lagarina Via D.Chiesa,1,1,1,1,1,0,0
1422,13:52:00,1,Marco,0,0,0,0,0,0,1
1285,13:52:00,2,Costa Capolinea,1,1,1,1,1,1,0
1319,13:52:00,2,Isera Piazza S.Vincenzo,0,0,0,0,0,0,1
2946,13:52:00,8,Mattarello Piazza Perini,0,0,0,0,0,0,1
247,13:52:00,8,Mattarello Piazza Perini,1,1,1,1,1,0,0
31,13:52:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2261,13:52:00,6,Mori Via Don Sturzo,0,0,0,0,0,0,1
2904,13:52:00,4,Villa Lagarina Via D.Chiesa,1,1,1,1,1,0,0
2273,13:52:00,3,Pedersano Capolinea,0,0,0,0,0,1,0
67,13:52:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
270,13:52:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,0,0
1415,13:52:00,2,S.Ilario Via Monti,1,1,1,1,1,0,0
1413,13:52:00,2,S.Ilario Via Monti,1,1,1,1,1,0,0
276,13:52:00,7,Canova Paludi,1,1,1,1,1,1,0
328,13:52:00,10,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
2339,13:52:00,6,Mori Via Don Sturzo,0,0,0,0,0,1,0
351,13:52:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,1,0
54,13:53:00,3,Cortesano,1,1,1,1,1,1,0
2924,13:53:00,1,Sopramonte Piazza Oveno,0,0,0,0,0,0,1
313,13:53:00,3,Cortesano,1,1,1,1,1,1,0
369,13:53:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,0,0
2964,13:53:00,A,Via 13 Settembre,1,1,1,1,1,1,0
372,13:53:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,0,0
304,13:53:00,4,Roncafort Nord,1,1,1,1,1,1,0
404,13:53:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,1,0
347,13:53:00,6,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
454,13:53:00,6,Grotta Piazza,1,1,1,1,1,1,0
2969,13:53:00,1,Pomarolo Via Degasperi,1,1,1,1,1,0,0
1318,13:53:00,3,Pedersano Capolinea,0,0,0,0,0,1,0
75,13:53:00,17,Lavis Rosmini Segantini,1,1,1,1,1,1,0
155,13:53:00,10,Martignano P.Zza Menghin,1,1,1,1,1,1,0
3,13:53:00,14,Belvedere,1,1,1,1,1,1,0
1367,13:53:00,3,Lenzima,1,1,1,1,1,0,0
24,13:53:00,9,Villamontagna P.Predaroi,1,1,1,1,1,0,0
2971,13:53:00,7,Canova Paludi,1,1,1,1,1,0,0
58,13:53:00,7,Canova Paludi,1,1,1,1,1,0,0
60,13:53:00,7,Canova Paludi,1,1,1,1,1,0,0
2844,13:53:00,4,Castellano Centro,0,0,0,0,0,1,0
345,13:53:00,12,Romagnano Piazza Condini,1,1,1,1,1,0,0
280,13:53:00,10,"Piazza Dante ""Dogana""",0,0,0,0,0,0,1
2903,13:53:00,4,Villa Lagarina Via D.Chiesa,1,1,1,1,1,0,0
2969,13:53:00,1,Pomarolo Via Degasperi,0,0,0,0,0,1,0
300,13:53:00,3,"Zambra ""Top Center""",1,1,1,1,1,0,0
2409,13:53:00,1,"Bolghera ""S.Antonio""",1,1,1,1,1,1,0
328,13:53:00,10,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
54,13:53:00,3,Cortesano,0,0,0,0,0,0,1
444,13:53:00,3,"Conci ""Villazzano 3""",0,0,0,0,0,0,1
2424,13:53:00,1,"Bolghera ""S.Antonio""",1,1,1,1,1,1,0
438,13:53:00,2,Vela Centro,0,0,0,0,0,0,1
432,13:53:00,2,Vela Centro,0,0,0,0,0,0,1
338,13:53:00,A,"Piazza Dante ""Stazione Fs""",1,1,1,1,1,0,0
1308,13:53:00,6,Mori Via Don Sturzo,0,0,0,0,0,0,1
348,13:53:00,17,"Gocciadoro ""Arcate""",0,0,0,0,0,0,1
